gen	onset.shape1	onset.shape2	duration.shape1	duration.shape2	lk	prior	post	mean.onset	variance.onset	mean.duration	variance.duration
2370	113.666093012468	222.238822381177	1.97373118688412	25.0107987955761	-2038.75928268569	-30.4016093380016	-2069.16089202369	123.511511884043	88.5312350962401	17.6632077926785	141.27349782478
2380	84.5684715372907	165.347440269299	2.78511313246473	29.464204296116	-2039.40278761406	-30.4016093380016	-2069.80439695207	123.511511884043	118.870931919154	20.8554106945141	138.390613651016
2390	80.6292842430079	157.645580178759	3.98535447550548	38.4153166980092	-2041.88542572841	-30.4016093380016	-2072.28703506641	123.511511884043	124.654164330519	22.6981602002835	114.425371290873
2400	77.5048774513806	151.536770879447	2.01574789662849	24.9800197880564	-2039.63145390177	-30.4016093380016	-2070.03306323977	123.511511884043	129.65742719292	18.0317121433776	143.925621408446
2410	77.7417819429366	151.999964201439	2.57600481884892	30.1828510178131	-2039.88812265496	-30.4016093380016	-2070.28973199296	123.511511884043	129.264031187192	18.9895371250131	125.156851007091
2420	77.6856654677555	151.890245823425	2.74369169468996	32.2938469311536	-2040.43768921037	-30.4016093380016	-2070.83929854838	123.511511884043	129.357000489645	18.9102883704929	116.795377893913
2430	77.6856654677555	151.890245823425	2.74369169468996	32.2938469311536	-2040.43768921037	-30.4016093380016	-2070.83929854838	123.511511884043	129.357000489645	18.9102883704929	116.795377893913
2440	77.6856654677555	151.890245823425	2.77040171130658	32.4320736613986	-2040.41187564231	-30.4016093380016	-2070.81348498031	123.511511884043	129.357000489645	19.0049169455856	116.795377893913
2450	79.424398903901	155.289800264356	2.34356369968904	27.4352380841725	-2039.25512450752	-30.4016093380016	-2069.65673384552	123.511511884043	126.537172453081	19.0049169455856	137.376426202115
2460	79.4243989039011	155.289800264356	2.70500386267	31.6664851059114	-2039.97734526611	-30.4016093380016	-2070.37895460412	123.511511884043	126.537172453081	19.0049169455856	119.539264960147
2470	89.3732143617069	174.741625983288	2.7565432645648	33.5972759756537	-2040.90653231848	-30.4016093380016	-2071.30814165648	123.511511884043	112.504483834176	18.3109637253611	109.402348583196
2480	94.3272457394891	184.427699202299	2.17185851196938	26.2147867492749	-2037.87742476955	-30.4016093380016	-2068.27903410755	123.511511884043	106.616911726082	18.4762526050698	140.214385163406
2490	88.009298526929	172.074911214488	2.40003880698645	30.1267444540806	-2039.89495864211	-30.4016093380016	-2070.29656798011	123.511511884043	114.241333473727	17.8186000831048	118.874639850056
2500	79.3655634997032	155.174765863184	2.3616500507287	29.6448654751572	-2040.38003113128	-30.4016093380016	-2070.78164046928	123.511511884043	126.63057893513	17.8186000831048	120.748410487758
2510	79.3655634997032	155.174765863184	2.80358046071641	31.9829993339188	-2039.86060331329	-30.4016093380016	-2070.26221265129	123.511511884043	126.63057893513	19.4624596832096	120.748410487758
2520	88.7289371075376	173.481941459444	3.48774704398093	38.1910484193214	-2040.91417673435	-30.4016093380016	-2071.31578607235	123.511511884043	113.318296083281	20.2081358450832	104.774827171087
2530	88.7289371075377	173.481941459444	2.47976561443667	27.5875579801621	-2038.44014248791	-30.4016093380016	-2068.84175182591	123.511511884043	113.31829608328	19.9164666994112	142.044156865546
2540	92.8569083340422	181.55291002965	2.96317203329093	32.9654866563584	-2039.29812009956	-30.4016093380016	-2069.69972943756	123.511511884043	108.299001273826	19.9164666994112	119.498837560021
2550	110.022833612984	215.115557587678	3.11379676600089	34.641196861666	-2041.33138175369	-30.4016093380016	-2071.73299109169	123.511511884043	91.4538400707396	19.9164666994112	113.867436760807
2560	103.270689004902	201.913831140698	2.14626637369797	23.7950697594197	-2038.56355388578	-30.4016093380016	-2068.96516322378	123.511511884043	97.4138348196381	19.9796424909956	164.270529208817
2570	101.366311606504	201.943377635924	1.82291085237731	20.2101153095853	-2038.93226937207	-30.4016093380016	-2069.33387871007	121.983256877764	97.4138348196381	20.1060832538608	194.584083479576
2580	105.556741956627	210.291611336455	2.15854973617712	23.9169045402292	-2037.96843465514	-30.4016093380016	-2068.37004399315	121.983256877764	93.5588697046402	20.1171462323386	165.615089593192
2590	112.273568747685	223.672967209867	1.49878255553336	18.79472931693	-2039.41034468277	-30.4016093380016	-2069.81195402077	121.983256877764	87.9782714418877	17.948064267199	189.707885520175
2600	112.415076355846	223.954880637516	2.2450869290249	25.2614161609496	-2038.32428036671	-30.4016093380016	-2068.72588970471	121.983256877764	87.8678530419962	19.8350808800843	155.291805085753
2610	108.121503536607	215.401165073623	1.91375246486498	20.8091761342671	-2038.3412580748	-30.4016093380016	-2068.7428674128	121.983256877764	91.3463886169425	20.4671633378896	192.006588950049
2620	97.4116382602971	194.064822321808	2.3467265932087	25.5171177639705	-2038.36895669486	-30.4016093380016	-2068.77056603286	121.983256877764	101.355075696957	20.4671633378896	157.80845211951
2630	102.574141571318	204.349633312378	2.69059343002761	27.077358682697	-2037.85066141406	-30.4016093380016	-2068.25227075206	121.983256877764	96.2704936086016	21.9652077494406	157.80845211951
2640	104.941509934265	209.065937533626	2.86899220680089	27.6392124061254	-2038.06840907072	-30.4016093380016	-2068.47001840872	121.983256877764	94.1056284229563	22.8532996610499	159.687332542043
2650	116.720952303374	234.091581259194	2.82647102762995	27.229573125796	-2037.7155124267	-30.4016093380016	-2068.1171217647	121.44134976618	84.0734436948753	22.9042606172802	162.735653683265
2660	120.716872851601	242.105663917545	2.84723030101607	27.4295632007623	-2037.78048191515	-30.4016093380016	-2068.18209125315	121.44134976618	81.2981281871277	22.9042606172802	161.587077199482
2670	109.808367544225	220.450628352047	3.15704759776282	28.809637657091	-2038.05794950121	-30.4016093380016	-2068.45955883921	121.359462275572	89.2597182659654	24.0620748822793	160.26826399435
2680	119.932979635266	240.776739623957	3.15704759776282	28.809637657091	-2038.0133053945	-30.4016093380016	-2068.4149147325	121.359462275572	81.745341837435	24.0620748822793	160.26826399435
2690	137.771232536506	276.588710503111	3.09993211027487	29.2742722610193	-2038.85471836385	-30.4016093380016	-2069.25632770185	121.359462275572	71.1866542314787	23.3293494287778	154.002673371272
2700	134.766521682479	270.556470787683	2.88898463469692	26.8401223551366	-2038.45440254886	-30.4016093380016	-2068.85601188686	121.359462275573	72.7699027490775	23.676250017058	169.478711903563
2710	134.766521682479	270.556470787683	2.88898463469692	26.8401223551366	-2038.45440254886	-30.4016093380016	-2068.85601188686	121.359462275573	72.7699027490775	23.676250017058	169.478711903563
2720	134.70683128876	270.436636706763	3.58445739320307	33.3014145713646	-2039.65025458195	-30.4016093380016	-2070.05186391995	121.359462275572	72.8020686697189	23.676250017058	137.463629594019
2730	126.906300414227	254.776337120962	2.88639319706922	26.8160465943424	-2038.07718174901	-30.4016093380016	-2068.47879108701	121.359462275572	77.2652891628746	23.6762500170581	169.625915919574
2740	111.651118240647	224.150123736666	3.11701653184256	28.8977085684759	-2037.89712207357	-30.4016093380016	-2068.29873141157	121.359462275572	87.7909014621734	23.7213214086445	158.013565108061
2750	100.585776835585	204.840247868707	3.11701653184257	28.8977085684758	-2040.06027061597	-30.4016093380016	-2070.46187995397	120.205239813909	96.0284391045242	23.8336987750956	159.514258037674
2760	115.325227699318	234.856745860375	2.58773829203818	23.9907957660399	-2038.96329628552	-30.4016093380016	-2069.36490562353	120.205239813909	83.7902143868322	23.8336987750956	190.957190385995
2770	125.1290684559	254.82200569951	2.20465557491139	24.1050585566394	-2042.62293381915	-30.4016093380016	-2073.02454315715	120.205239813909	77.2424987082547	20.5128847107526	168.462702764869
2780	122.284103269311	254.705007799054	3.41869596570587	29.1951596689566	-2042.3851045947	-30.4016093380016	-2072.7867139327	118.395190690811	77.2424987082547	25.849960095272	169.766423258301
2790	120.967432410591	251.962519999145	4.55516111780178	31.0957827383035	-2041.81254906701	-30.4016093380016	-2072.21415840501	118.395190690811	78.0809968157885	31.5089733209341	184.918810937224
2800	130.225089578185	271.24525240697	5.01375458480875	35.1183192732531	-2039.70294149823	-30.4016093380016	-2070.10455083623	118.395190690811	72.5440371069862	30.808674320763	161.63524517339
2810	129.277791780279	269.27213009137	5.52887603414247	38.0314117829196	-2039.93532984638	-30.4016093380016	-2070.33693918438	118.395190690811	73.074281398087	31.3002390117313	151.235210560021
2820	134.966751377534	281.121638407231	5.70717972325019	39.2579071828876	-2039.71531947538	-30.4016093380016	-2070.11692881338	118.395190690811	70.0015251886999	31.3002390117313	146.613113652759
2830	137.640937667325	286.691688982795	6.16281751262112	42.3920972577629	-2039.88824417579	-30.4016093380016	-2070.2898535138	118.395190690811	68.6446832291799	31.3002390117313	135.9922530763
2840	141.028649091037	293.747937845307	3.76694123196029	28.3643473178351	-2039.42983415673	-30.4016093380016	-2069.83144349473	118.395190690811	66.9995229176859	28.9109421412359	189.963477838638
2850	145.498995086911	303.059201380814	3.82266501961755	28.7839367856945	-2039.23463412687	-30.4016093380016	-2069.63624346487	118.395190690811	64.9455924791009	28.9109421412359	187.27673909594
2860	147.961597447026	308.188544742458	5.23511508526289	39.4194157496747	-2040.21524834365	-30.4016093380016	-2070.61685768165	118.395190690811	63.867033451191	28.9109421412359	137.855645060714
2870	128.834205010859	269.178226281538	5.39149307540309	38.0321347960606	-2039.89140340841	-30.4016093380016	-2070.29301274641	118.148281641026	73.0932273207174	30.6491971173689	149.164622708869
2880	125.927523595533	263.55209844835	5.39149307540309	38.0321347960606	-2040.24927378617	-30.4016093380016	-2070.65088312417	118.012711091701	74.6457380200545	30.666029604974	149.328509620492
2890	193.485460623237	404.943238066729	5.61611894322974	38.6431103144345	-2040.32773257238	-30.4016093380016	-2070.72934191039	118.012711091701	48.6256991581465	31.3405817326711	149.328509620492
2900	193.485460623237	404.943238066729	4.01250213824969	28.7557740027526	-2040.31325242558	-30.4016093380016	-2070.71486176358	118.012711091701	48.6256991581465	30.2437949619504	194.121422215292
2910	174.428947936187	365.060107164298	4.6127012044024	30.3644873283271	-2041.44676132673	-30.4016093380016	-2071.84837066473	118.012711091701	53.9282697664221	32.5720451760531	194.121422215292
2920	172.763864236606	361.575274852925	3.54390603617685	25.19009749492	-2041.39300916662	-30.4016093380016	-2071.79461850462	118.012711091701	54.4470550366072	30.462157599229	221.827601090869
2930	170.686758977311	358.293602023323	3.58389204405907	25.3022042159591	-2041.48234880935	-30.4016093380016	-2071.88395814735	117.775009470803	54.9396312459973	30.6731539171853	222.254782212408
2940	179.079561038804	375.911179975465	3.58389204405907	25.3022042159591	-2041.52406595388	-30.4016093380016	-2071.92567529189	117.775009470803	52.3694433254026	30.6731539171853	222.254782212408
2950	193.152342007022	405.451768910418	2.9733229131079	23.4499659051015	-2042.14220261111	-30.4016093380016	-2072.54381194911	117.775009470803	48.5602501231091	27.8193881954154	222.574676000184
2960	130.221714093492	267.475655315655	2.98179741636539	23.5168025112349	-2040.75249523411	-30.4016093380016	-2071.15410457211	119.515313150652	73.5875916762856	27.6235577352989	218.851123119144
2970	145.484151722688	298.824732042235	3.33880513789813	26.3324465372818	-2039.13358064365	-30.4016093380016	-2069.53518998165	119.515313150652	65.885007670266	27.6235577352989	196.213038257887
2980	136.034177898572	279.157427234168	2.86713274899582	25.7198873774029	-2038.95212471743	-30.4016093380016	-2069.35373405543	119.589303635136	70.5167858287951	24.6134448917888	183.681254758806
2990	141.486799594038	290.346819986057	2.73267482886175	24.1191394115739	-2038.9459204536	-30.4016093380016	-2069.3475297916	119.589303635136	67.8054868089032	24.9751330276898	197.66782410845
3000	163.844821728242	336.227995095466	3.19017038255455	28.1570874773846	-2039.74062744663	-30.4016093380016	-2070.14223678463	119.589303635136	58.5713159794369	24.9751330276898	170.197039335377
3010	143.47678903469	294.430502050794	3.20727317553511	27.8046734026802	-2038.60130957232	-30.4016093380016	-2069.00291891032	119.589303635136	66.867183295827	25.3805139724226	174.449844995255
3020	158.04946486771	324.33527125149	3.46976461270583	27.1261138961324	-2039.42920357921	-30.4016093380016	-2069.83081291721	119.589303635136	60.7145656242872	27.8311129252367	191.654172718772
3030	136.65746182638	280.436475929217	3.82993045870195	29.9418379726912	-2038.50153048692	-30.4016093380016	-2068.90313982492	119.589303635136	70.1959335752052	27.8311129252367	174.149381239613
3040	136.65746182638	280.436475929217	3.3062359537062	25.847670680399	-2039.59726047763	-30.4016093380016	-2069.99886981563	119.589303635136	70.1959335752052	27.8311129252367	200.81915190668
3050	142.167100610553	291.742874157507	3.8050930722018	30.1253128162657	-2038.36431123601	-30.4016093380016	-2068.76592057401	119.589303635136	67.4817686086406	27.521348953257	171.673034159964
3060	151.57991873215	311.059035216732	3.66729531553934	29.6750497852662	-2038.47097732095	-30.4016093380016	-2068.87258665895	119.589303635136	63.3003202878501	26.9925074088555	171.673034159964
3070	163.193985955182	334.892406916332	3.46318468568912	28.0234257459252	-2039.01703269457	-30.4016093380016	-2069.41864203258	119.589303635136	58.8044368712001	26.9925074088555	181.479523572779
3080	145.782214219248	299.460584969871	3.93460786528703	32.7479668216676	-2038.94640679766	-30.4016093380016	-2069.34801613566	119.508969683357	65.7453300153176	26.3316015024645	153.142899416597
3090	144.696574621954	297.230503127492	3.7308123770195	31.0517652898528	-2038.57276428385	-30.4016093380016	-2068.97437362185	119.508969683357	66.2374950041863	26.3316015024645	161.274539770939
3100	144.416455564556	296.655092627394	3.76984018410659	31.3765959655819	-2038.62149807414	-30.4016093380016	-2069.02310741214	119.508969683357	66.3656827037166	26.3316015024645	159.651112523092
3110	142.445832296972	292.607109136222	4.06762638474351	33.905022873875	-2039.19108875623	-30.4016093380016	-2069.59269809423	119.508969683357	67.281692913755	26.2969745759102	147.902198609965
3120	142.445832296972	292.607109136222	4.06762638474351	33.905022873875	-2039.19108875623	-30.4016093380016	-2069.59269809423	119.508969683357	67.281692913755	26.2969745759102	147.902198609965
3130	152.716481418334	313.704707429507	3.55636570036031	29.6434945133694	-2038.63573820235	-30.4016093380016	-2069.03734754035	119.508969683357	62.7664744338285	26.2969745759102	168.542809092847
3140	136.501474904502	280.396423823528	4.16086657285336	31.6013458657525	-2038.73021786945	-30.4016093380016	-2069.13182720745	119.508969683357	70.2046604899091	28.5624225216327	168.542809092847
3150	129.011295850467	265.272474373127	4.29157248401506	32.5940435725878	-2038.71619096952	-30.4016093380016	-2069.11780030753	119.429523966246	74.1957228253664	28.5716658823239	163.650961653768
3160	165.152516807795	339.585898225007	4.89360040813967	35.6614051367516	-2040.0441274923	-30.4016093380016	-2070.4457368303	119.429523966246	57.991175242192	29.6319471690275	153.980946342666
3170	147.473145067818	303.233649719095	6.32761814296924	47.5545515666855	-2041.77056364368	-30.4016093380016	-2072.17217298168	119.429523966246	64.927881075402	28.838411814184	113.88413676733
3180	149.999137740617	308.427585041925	5.60558155673555	40.4891982869307	-2039.97245250786	-30.4016093380016	-2070.37406184586	119.429523966246	63.8368723422245	29.8638009770803	136.784187859126
3190	146.596026162745	301.43012158046	3.12548912957843	28.900303029971	-2041.04398606589	-30.4016093380016	-2071.44559540389	119.429523966246	65.3154948777022	23.9659287603301	160.812457344325
3200	133.505959406726	274.514382340826	3.12548912957843	28.900303029971	-2040.83991456167	-30.4016093380016	-2071.24152389967	119.429523966246	71.7039277987234	23.9659287603301	160.812457344325
3210	119.816033808851	246.365215917898	4.25763331676463	34.3377072996391	-2038.97197100446	-30.4016093380016	-2069.37358034246	119.429523966246	79.8743538094643	27.0900327261442	149.478253427971
3220	126.327798919639	259.754679469039	3.65257646850008	29.4579387969025	-2038.50970598581	-30.4016093380016	-2068.91131532381	119.429523966246	75.7677412187755	27.0900327261442	173.513718956594
3230	114.555700515884	235.548941114565	3.65257646850008	29.4579387969025	-2039.1767107087	-30.4016093380016	-2069.5783200467	119.429523966246	83.5316927645315	27.0900327261442	173.513718956594
3240	103.924739382447	213.689604331374	3.92493403468895	31.6544958258535	-2040.08297515553	-30.4016093380016	-2070.48458449353	119.429523966246	92.0497323222155	27.0900327261442	161.80247701482
3250	112.44102773092	231.200759984697	3.87131616199625	31.222069009927	-2039.22846622151	-30.4016093380016	-2069.63007555951	119.429523966246	85.0981108450962	27.0900327261442	163.98135921675
3260	94.2906910123161	188.144403635121	3.03297592976377	30.1941040960908	-2038.67478395486	-30.4016093380016	-2069.07639329286	121.85490709806	104.533359723042	22.1943430971947	143.274177786847
3270	92.9355634500656	185.440428679462	2.27573583606816	24.2828809734633	-2038.91071046165	-30.4016093380016	-2069.31231979966	121.85490709806	106.05214313898	20.8344434971659	168.067893096873
3280	98.6956580020085	196.933923347092	2.01522463620642	23.0203300954081	-2038.94001812824	-30.4016093380016	-2069.34162746624	121.85490709806	99.8835738909187	19.5718443885701	168.067893096873
3290	103.922342561935	206.288872569842	1.70660993130807	18.4265498237239	-2040.31045876891	-30.4016093380016	-2070.71206810691	122.276865518846	95.3674630931847	20.5746994959512	216.277989013361
3300	101.543182429861	201.566170509733	1.94145706997018	24.639580222674	-2040.48140012253	-30.4016093380016	-2070.88300946053	122.276865518846	97.5945783527422	17.7282978198208	144.620212428262
3310	113.716574308161	225.730707451621	3.19426935859918	32.8777810041608	-2039.41615825361	-30.4016093380016	-2069.81776759161	122.276865518846	87.1777384147439	21.4937344370289	128.264984744093
3320	100.087473171858	198.676545293251	2.44009191851615	23.8963726950848	-2039.15919985903	-30.4016093380016	-2069.56080919703	122.276865518846	99.0092947953973	22.4884686526416	181.177063263891
3330	109.61985008094	219.164793476243	2.82514180835845	27.902974117087	-2037.76610117926	-30.4016093380016	-2068.16771051726	121.694385865027	89.7826138000108	22.3695089008643	155.768220973786
3340	109.009072668933	217.943656015613	2.61409187143501	26.6796697784866	-2037.77996419262	-30.4016093380016	-2068.18157353062	121.694385865027	90.284131522349	21.7119001576378	158.818856800787
3350	116.006758348823	231.93424563704	2.17019653187876	22.1492318068981	-2038.13472660786	-30.4016093380016	-2068.53633594586	121.694385865027	84.8536771300981	21.7119001576378	190.020901303986
3360	107.148594417641	211.733132270636	2.0139637892665	21.4399293501856	-2038.68887815451	-30.4016093380016	-2069.09048749252	122.64496109139	92.9206698518738	20.8107997084367	188.539009402742
3370	101.812426609366	201.188490686595	1.94709486262376	21.1249650312517	-2038.6546591805	-30.4016093380016	-2069.0562685185	122.64496109139	97.7747849632679	20.4528010658988	188.539009402742
3380	102.284614181863	202.121566423962	2.16838239063976	23.5258194430859	-2037.81535630613	-30.4016093380016	-2068.21696564414	122.644961091389	97.3248945331978	20.4528010658988	170.019030909579
3390	96.6018170517728	190.891961005877	2.16838239063976	23.5258194430859	-2038.09944349724	-30.4016093380016	-2068.50105283524	122.64496109139	103.030382552337	20.4528010658988	170.019030909579
3400	91.8261946856208	181.454996502304	2.14598868566836	23.4190472192442	-2038.50208019218	-30.4016093380016	-2068.90368953018	122.644961091389	108.369167380798	20.3438467032489	170.019030909579
3410	93.8007226841057	185.356802215646	1.68260032320852	21.0220337187736	-2038.78179290979	-30.4016093380016	-2069.18340224779	122.644961091389	106.096112634793	17.9605038356849	170.019030909579
3420	98.6849985729499	195.008473695236	1.68260032320852	21.0220337187736	-2038.36870122538	-30.4016093380016	-2068.77031056338	122.644961091389	100.862852809304	17.9605038356849	170.019030909579
3430	99.3559835722428	196.334387081025	1.68260032320852	21.0220337187736	-2038.3259736118	-30.4016093380016	-2068.7275829498	122.644961091389	100.183987271989	17.9605038356849	170.019030909579
3440	96.2859662425222	187.702783793427	2.73622537195252	34.1857904327891	-2041.83299482475	-30.4016093380016	-2072.23460416275	123.752710887568	104.75854228693	17.878410455028	105.307706111369
3450	105.779880814792	207.163222498445	2.03134326712681	24.7354946026544	-2037.79447874645	-30.4016093380016	-2068.19608808445	123.375962239223	94.9554165842546	18.3369199107179	147.456401636843
3460	108.240637637311	210.517820077463	1.17806954971767	17.0722193708385	-2038.53851194249	-30.4016093380016	-2068.94012128049	123.942853221389	93.4371236797711	15.5604158157651	182.273778505774
3470	101.036246565102	196.505959683689	1.17806954971767	17.0722193708385	-2038.45488100757	-30.4016093380016	-2068.85649034558	123.942853221389	100.077342284561	15.5604158157651	182.273778505774
3480	99.4597908152839	193.439902099917	1.72185619815759	24.3585339074145	-2038.85824972421	-30.4016093380016	-2069.25985906221	123.942853221389	101.658189107971	15.9148594254446	132.313745850044
3490	100.698407326411	195.84889426336	2.2121734531096	26.4674074661968	-2038.22201842988	-30.4016093380016	-2068.62362776788	123.942853221389	100.411969463397	18.5937243046327	139.369338017015
3500	98.4648437866455	191.504824072537	2.06149966805681	24.6646806240224	-2037.98302116586	-30.4016093380016	-2068.38463050386	123.942853221389	102.681873272122	18.5937243046327	149.188366438195
3510	98.4648437866455	191.504824072537	2.06149966805681	24.6646806240224	-2037.98302116586	-30.4016093380016	-2068.38463050386	123.942853221389	102.681873272122	18.5937243046327	149.188366438195
3520	90.2220248822007	175.473319593864	2.52718340820068	30.2363238798642	-2038.83237011827	-30.4016093380016	-2069.23397945627	123.942853221389	112.027866927499	18.5937243046327	122.511666517784
3530	94.8147930311552	184.405819992456	1.88086354702865	22.5034713338354	-2038.24922286017	-30.4016093380016	-2068.65083219818	123.942853221389	106.620673756897	18.5937243046327	162.951819094713
3540	91.6864216521573	178.321433042463	1.16305046930776	18.08361784356	-2038.7778766521	-30.4016093380016	-2069.1794859901	123.942853221389	110.245183095578	14.56676153677	162.951819094713
3550	90.6483864056047	176.302552499648	1.09285368884659	16.9921675710163	-2039.14907880641	-30.4016093380016	-2069.55068814441	123.942853221389	111.502914239509	14.56676153677	172.870199475627
3560	99.1882939562774	192.911866343998	1.50749354566371	19.6938487966669	-2037.94233494205	-30.4016093380016	-2068.34394428005	123.942853221389	101.935497171136	17.1400511834251	172.870199475627
3570	112.970313686691	219.71659341548	1.93900105215817	25.3310494413882	-2039.24320301562	-30.4016093380016	-2069.64481235362	123.942853221389	89.5369579244539	17.1400511834251	135.760297995277
3580	121.368643330257	236.050551598353	1.7013714899292	22.2266642308398	-2039.325575145	-30.4016093380016	-2069.727184483	123.942853221389	83.3585672416322	17.1400511834252	153.961207466811
3590	121.276030524395	235.870428435492	1.25634867053656	19.3509144346134	-2039.72709862929	-30.4016093380016	-2070.12870796729	123.942853221389	83.4220465222986	14.6963633323514	153.961207466811
3600	121.276030524395	235.870428435492	1.25634867053656	19.3509144346134	-2039.72709862929	-30.4016093380016	-2070.12870796729	123.942853221389	83.4220465222986	14.6963633323514	153.961207466811
3610	108.499782504767	211.021832376097	1.51131012913157	21.063952852315	-2037.95297539237	-30.4016093380016	-2068.35458473037	123.942853221389	93.2146512872569	16.1376683817806	153.961207466811
3620	105.779018125127	205.730202553427	1.12751907941178	18.403326900475	-2039.1850268448	-30.4016093380016	-2069.5866361828	123.942853221389	95.6045728707631	13.9162703193375	153.961207466811
3630	106.678006623361	207.478650299616	1.16793538177424	17.6965625362232	-2038.29685194022	-30.4016093380016	-2068.69846127822	123.942853221389	94.8014579569871	14.9242864547001	169.894633039633
3640	113.296274721061	220.350556849951	1.58543351147764	21.1914632199822	-2038.23794856397	-30.4016093380016	-2068.63955790197	123.942853221389	89.280123827523	16.7792866249475	158.272231302961
3650	93.3788797489295	181.613104238071	1.62115528425773	21.6689330277929	-2037.57429694868	-30.4016093380016	-2067.97590628668	123.942853221389	108.254269307168	16.7792866249475	154.928316883938
3660	102.662601372014	199.66906622202	1.57571736166796	21.0615937364365	-2037.57484553517	-30.4016093380016	-2067.97645487317	123.942853221389	98.4971691156713	16.7792866249475	159.20687778442
3670	115.197517733225	224.048294992434	1.30550822598744	19.3272852708196	-2038.63782929464	-30.4016093380016	-2069.03943863264	123.942853221389	87.8109573834442	15.2525196406991	159.20687778442
3680	114.675795814226	223.033595121186	1.55437025181135	20.9316915828319	-2038.34962641205	-30.4016093380016	-2068.75123575005	123.942853221389	88.2092772173696	16.6633028359784	159.20687778442
3690	112.879942950201	219.540830865851	2.06139465958482	25.8283650071582	-2039.13792284561	-30.4016093380016	-2069.53953218361	123.942853221389	89.6084254715079	17.8170741147234	137.67802037507
3700	112.015611733448	219.566727946275	1.51055073974822	20.7253926990383	-2038.33830181004	-30.4016093380016	-2068.73991114804	123.304812681521	89.6084254715079	16.4190399657465	159.185189809839
3710	100.055224793437	196.122647386874	1.51055073974822	20.7253926990383	-2038.17216037695	-30.4016093380016	-2068.57376971495	123.304812681521	100.283980027449	16.4190399657465	159.185189809839
3720	107.609859174468	210.930818553412	1.49797169430202	20.5528028946765	-2038.1480056768	-30.4016093380016	-2068.5496150148	123.30481268152	93.2656837628338	16.4190399657465	160.46393809614
3730	107.609859174468	210.930818553412	1.49797169430202	20.5528028946765	-2038.1480056768	-30.4016093380016	-2068.5496150148	123.30481268152	93.2656837628338	16.4190399657465	160.46393809614
3740	107.398280312397	210.516093518851	2.72822291921081	28.8201559662842	-2038.91812533556	-30.4016093380016	-2069.31973467356	123.30481268152	93.4488447174844	20.9011801176382	141.784490393052
3750	90.7205905229554	179.861080132124	3.0719426603102	30.3327305113128	-2038.84214502291	-30.4016093380016	-2069.24375436091	122.377156814473	109.3280472709	22.3119519391233	142.87495168562
3760	101.447883779632	201.128826967961	2.53068709900355	24.9883081394427	-2038.65770744362	-30.4016093380016	-2069.05931678162	122.377156814473	97.8055716269205	22.3119519391233	172.361121984008
3770	103.439389100967	205.077151114876	2.22122622390833	23.6158023780965	-2037.83641011355	-30.4016093380016	-2068.23801945155	122.377156814473	95.9286172770702	20.8584442934383	172.361121984008
3780	97.7315592984081	193.760906064214	2.62788532858968	24.5415448808555	-2040.62590122825	-30.4016093380016	-2071.02751056625	122.377156814473	101.511995156792	23.466999678422	182.571321850206
3790	117.883725759545	233.714244174214	1.83965389216784	21.0198933528889	-2037.97059589123	-30.4016093380016	-2068.37220522923	122.377156814473	84.2077841028596	19.5254111120508	182.571321850206
3800	114.555866215692	227.116487164089	1.912326574149	21.8502517324818	-2037.76508879972	-30.4016093380016	-2068.16669813772	122.377156814473	86.646890052381	19.5254111120508	175.91338936265
3810	106.473169117466	211.091871119511	1.912326574149	21.8502517324818	-2037.79013959112	-30.4016093380016	-2068.19174892913	122.377156814473	93.2038672705624	19.5254111120508	175.91338936265
3820	115.362501264934	228.715707918636	2.51062045284853	26.6784066674906	-2037.89112493785	-30.4016093380016	-2068.29273427585	122.377156814473	86.0427953348212	20.8685911290753	153.290756898297
3830	109.14017819712	216.379437382292	2.51062045284853	26.6784066674906	-2037.70128235013	-30.4016093380016	-2068.10289168813	122.377156814473	90.9332619254764	20.8685911290753	153.290756898297
3840	104.421411782222	207.024092367647	2.24842618164455	23.8922725128318	-2037.75986260817	-30.4016093380016	-2068.16147194618	122.377156814473	95.0293517843245	20.8685911290753	170.507726031453
3850	104.631456793609	207.021808780979	2.24842618164455	23.8922725128318	-2037.83452267166	-30.4016093380016	-2068.23613200966	122.541574076743	95.0293517843245	20.8544491934857	170.276709741668
3860	103.010104572048	203.81383213739	2.09406085621156	23.1596344108806	-2037.70046048457	-30.4016093380016	-2068.10206982257	122.541574076743	96.5202299678545	20.1048873685497	170.276709741668
3870	91.9598940058582	181.95009584883	3.05430246764482	32.1881540868993	-2039.04113301898	-30.4016093380016	-2069.44274235698	122.541574076743	108.076236794851	21.0127624745046	128.390445058678
3880	91.9598940058582	181.95009584883	2.46436225843223	25.9709943401651	-2038.34927940712	-30.4016093380016	-2068.75088874512	122.541574076743	108.076236794851	21.0127624745046	158.081493304533
3890	92.8293950178884	183.670474000522	2.78342446620918	29.3334718996158	-2038.39214036753	-30.4016093380016	-2068.79374970553	122.541574076743	107.067571836707	21.0127624745046	140.50788683989
3900	112.776546815459	223.137528858674	2.34911885060793	24.7564870646599	-2037.85656590339	-30.4016093380016	-2068.25817524139	122.541574076743	88.1863932260947	21.0127624745046	165.56074759911
3910	100.678851829901	199.201259836529	1.93242456960382	23.6809298816179	-2038.49539115191	-30.4016093380016	-2068.89700048991	122.541574076743	98.747760349626	18.2925130034743	154.078956282513
